Cohort,Species,Mark,Date,Year,Month,Sector,Run,Length,Weight,Age,Sex,adc,Tag_loss,Adip,Remark,yob,yob_cor,Cohort_cor,Age_cor,Mark_cor,Stream,Pop,Pop_ind
C11,MT,2950,9/16/2013,2013,9,1,1,159,35.4,2,NA,NA,NA,NA,NA,2011,2011,C11,2,2950,LIdri,LIdri_MT,3
C12,MT,14318,6/19/2014,2014,6,1,1,170,48.4,2,NA,1,1,NA,NA,2012,2011,C11,3,2950,LIdri,LIdri_MT,3
C12,MT,14318,9/3/2014,2014,9,1,1,185,64.6,2,NA,NA,NA,NA,NA,2012,2011,C11,3,2950,LIdri,LIdri_MT,3
C12,MT,14318,9/1/2015,2015,9,1,1,220,113.3,3,NA,NA,NA,NA,NA,2012,2011,C11,4,2950,LIdri,LIdri_MT,3
C11,MT,2951,9/10/2012,2012,9,1,1,137,24.1,1,NA,1,NA,NA,NA,2011,2011,C11,1,2951,LIdri,LIdri_MT,3
C11,MT,2952,9/10/2012,2012,9,1,1,123,18,1,NA,1,NA,NA,NA,2011,2011,C11,1,2952,LIdri,LIdri_MT,3
C11,MT,2953,9/10/2012,2012,9,1,1,144,30.2,1,NA,1,NA,NA,NA,2011,2011,C11,1,2953,LIdri,LIdri_MT,3
C11,MT,2954,9/10/2012,2012,9,1,1,143,29.5,1,NA,NA,NA,NA,NA,2011,2011,C11,1,2954,LIdri,LIdri_MT,3
C11,MT,2955,9/10/2012,2012,9,1,1,121,17.5,1,NA,NA,NA,NA,NA,2011,2011,C11,1,2955,LIdri,LIdri_MT,3
C11,MT,2956,9/10/2012,2012,9,1,1,121,17.4,1,NA,NA,NA,NA,NA,2011,2011,C11,1,2956,LIdri,LIdri_MT,3
C11,MT,2957,9/10/2012,2012,9,1,1,115,14.2,1,NA,NA,NA,NA,NA,2011,2011,C11,1,2957,LIdri,LIdri_MT,3
C11,MT,2958,9/10/2012,2012,9,1,1,142,33.3,1,NA,NA,NA,NA,NA,2011,2011,C11,1,2958,LIdri,LIdri_MT,3
C11,MT,2959,9/10/2012,2012,9,1,1,136,26,1,NA,NA,NA,NA,NA,2011,2011,C11,1,2959,LIdri,LIdri_MT,3
C11,MT,2959,9/16/2013,2013,9,1,1,166,46.5,2,NA,NA,NA,NA,NA,2011,2011,C11,2,2959,LIdri,LIdri_MT,3
C11,MT,2959,6/19/2014,2014,6,1,1,206,94.7,3,NA,NA,NA,NA,NA,2011,2011,C11,3,2959,LIdri,LIdri_MT,3
C11,MT,2960,9/10/2012,2012,9,1,1,139,26.3,1,NA,NA,NA,NA,NA,2011,2011,C11,1,2960,LIdri,LIdri_MT,3
C11,MT,2960,6/20/2013,2013,6,1,1,173,55.9,2,NA,NA,NA,185,NA,2011,2011,C11,2,2960,LIdri,LIdri_MT,3
C11,MT,16338,9/16/2013,2013,9,1,1,195,80.3,2,NA,1,1,1065,NA,2011,2011,C11,2,2960,LIdri,LIdri_MT,3
C11,MT,2961,9/10/2012,2012,9,1,1,137,25.5,1,NA,NA,NA,NA,NA,2011,2011,C11,1,2961,LIdri,LIdri_MT,3
C11,MT,2962,9/10/2012,2012,9,1,1,128,21.2,1,NA,NA,NA,NA,NA,2011,2011,C11,1,2962,LIdri,LIdri_MT,3
C11,MT,2963,9/10/2012,2012,9,1,1,128,20.3,1,NA,NA,NA,NA,NA,2011,2011,C11,1,2963,LIdri,LIdri_MT,3
C11,MT,2964,9/10/2012,2012,9,1,1,120,16.8,1,NA,1,NA,NA,NA,2011,2011,C11,1,2964,LIdri,LIdri_MT,3
C11,MT,2965,9/10/2012,2012,9,1,1,129,21.2,1,NA,NA,NA,NA,NA,2011,2011,C11,1,2965,LIdri,LIdri_MT,3
C11,MT,2965,9/16/2013,2013,9,1,1,169,49.2,2,NA,NA,NA,1085,NA,2011,2011,C11,2,2965,LIdri,LIdri_MT,3
C11,MT,2966,9/10/2012,2012,9,1,1,119,16.7,1,NA,NA,NA,NA,NA,2011,2011,C11,1,2966,LIdri,LIdri_MT,3
C11,MT,2966,6/20/2013,2013,6,1,1,146,33.7,2,NA,NA,NA,189,NA,2011,2011,C11,2,2966,LIdri,LIdri_MT,3
C11,MT,16406,9/16/2013,2013,9,1,1,162,40.9,2,NA,1,1,NA,NA,2011,2011,C11,2,2966,LIdri,LIdri_MT,3
C11,MT,16406,6/19/2014,2014,6,1,1,190,71.3,3,NA,NA,NA,NA,NA,2011,2011,C11,3,2966,LIdri,LIdri_MT,3
C11,MT,16406,9/3/2014,2014,9,1,1,200,85.7,3,NA,NA,NA,NA,NA,2011,2011,C11,3,2966,LIdri,LIdri_MT,3
C11,MT,16406,6/19/2015,2015,6,1,2,205,88.5,4,NA,NA,NA,NA,NA,2011,2011,C11,4,2966,LIdri,LIdri_MT,3
C11,MT,2967,9/10/2012,2012,9,1,1,122,16.3,1,NA,NA,NA,NA,NA,2011,2011,C11,1,2967,LIdri,LIdri_MT,3
C11,MT,2967,9/16/2013,2013,9,1,2,161,38.3,2,NA,NA,NA,1175,NA,2011,2011,C11,2,2967,LIdri,LIdri_MT,3
C11,MT,18513,9/3/2014,2014,9,1,1,195,73.8,3,NA,1,1,NA,NA,2011,2011,C11,3,2967,LIdri,LIdri_MT,3
C11,MT,18513,6/19/2015,2015,6,1,1,211,84.4,4,NA,NA,NA,NA,NA,2011,2011,C11,4,2967,LIdri,LIdri_MT,3
C11,MT,18513,9/1/2015,2015,9,1,2,212,85.3,4,NA,NA,NA,NA,NA,2011,2011,C11,4,2967,LIdri,LIdri_MT,3
C11,MT,2968,9/10/2012,2012,9,1,1,124,17,1,NA,1,NA,NA,NA,2011,2011,C11,1,2968,LIdri,LIdri_MT,3
C11,MT,2969,9/10/2012,2012,9,1,1,142,29.6,1,NA,1,NA,NA,NA,2011,2011,C11,1,2969,LIdri,LIdri_MT,3
C11,MT,2970,9/10/2012,2012,9,1,1,122,16.7,1,NA,NA,NA,NA,NA,2011,2011,C11,1,2970,LIdri,LIdri_MT,3
C11,MT,2971,9/10/2012,2012,9,1,1,150,33.3,1,NA,1,NA,NA,NA,2011,2011,C11,1,2971,LIdri,LIdri_MT,3
C11,MT,2972,9/10/2012,2012,9,1,1,121,16.9,1,NA,1,NA,NA,NA,2011,2011,C11,1,2972,LIdri,LIdri_MT,3
C11,MT,2973,9/10/2012,2012,9,1,1,132,21.9,1,NA,NA,NA,NA,NA,2011,2011,C11,1,2973,LIdri,LIdri_MT,3
C11,MT,18588,9/3/2014,2014,9,1,1,223,126.4,3,NA,1,1,NA,NA,2011,2011,C11,3,2973,LIdri,LIdri_MT,3
C11,MT,2974,9/10/2012,2012,9,1,1,140,26.4,1,NA,NA,NA,NA,NA,2011,2011,C11,1,2974,LIdri,LIdri_MT,3
C11,MT,2975,9/10/2012,2012,9,1,1,123,17.2,1,NA,1,NA,NA,NA,2011,2011,C11,1,2975,LIdri,LIdri_MT,3
C11,MT,2975,6/20/2013,2013,6,1,1,140,27.7,2,NA,NA,NA,242,NA,2011,2011,C11,2,2975,LIdri,LIdri_MT,3
C11,MT,2978,9/10/2012,2012,9,1,1,139,26.3,1,NA,NA,NA,NA,NA,2011,2011,C11,1,2978,LIdri,LIdri_MT,3
C11,MT,2979,9/10/2012,2012,9,1,1,143,30.1,1,NA,NA,NA,NA,NA,2011,2011,C11,1,2979,LIdri,LIdri_MT,3
C11,MT,2979,6/20/2013,2013,6,1,1,182,64.8,2,NA,NA,NA,191,NA,2011,2011,C11,2,2979,LIdri,LIdri_MT,3
C11,MT,2979,9/16/2013,2013,9,1,1,200,80,2,NA,NA,NA,1058,NA,2011,2011,C11,2,2979,LIdri,LIdri_MT,3
C11,MT,2979,6/19/2014,2014,6,1,1,220,108.2,3,NA,NA,NA,NA,NA,2011,2011,C11,3,2979,LIdri,LIdri_MT,3
C11,MT,2979,9/3/2014,2014,9,1,1,235,135.7,3,NA,NA,NA,NA,NA,2011,2011,C11,3,2979,LIdri,LIdri_MT,3
C11,MT,2979,6/19/2015,2015,6,1,1,253,158.6,4,NA,NA,NA,NA,NA,2011,2011,C11,4,2979,LIdri,LIdri_MT,3
C11,MT,2984,9/10/2012,2012,9,1,1,122,17.2,1,NA,1,NA,NA,NA,2011,2011,C11,1,2984,LIdri,LIdri_MT,3
C11,MT,2984,6/20/2013,2013,6,1,1,145,30.2,2,NA,NA,NA,196,NA,2011,2011,C11,2,2984,LIdri,LIdri_MT,3
C11,MT,16337,9/16/2013,2013,9,1,1,170,50.3,2,NA,1,1,1061,NA,2011,2011,C11,2,2984,LIdri,LIdri_MT,3
C11,MT,2987,9/10/2012,2012,9,1,1,130,23.7,1,NA,NA,NA,NA,NA,2011,2011,C11,1,2987,LIdri,LIdri_MT,3
C03,MT,9000,9/9/2004,2004,9,1,1,133,22.3,1,NA,1,NA,NA,NA,2003,2003,C03,1,9000,LIdri,LIdri_MT,3
C03,MT,9000,9/19/2006,2006,9,1,1,192,81.9,3,NA,NA,NA,NA,NA,2003,2003,C03,3,9000,LIdri,LIdri_MT,3
C03,MT,9001,9/9/2004,2004,9,1,1,112,13.5,1,NA,NA,NA,NA,NA,2003,2003,C03,1,9001,LIdri,LIdri_MT,3
C03,MT,9003,9/9/2004,2004,9,1,1,121,17.2,1,NA,NA,NA,NA,NA,2003,2003,C03,1,9003,LIdri,LIdri_MT,3
C03,MT,9003,6/10/2005,2005,6,1,2,145,27.9,2,NA,NA,NA,NA,NA,2003,2003,C03,2,9003,LIdri,LIdri_MT,3
C03,MT,9004,9/9/2004,2004,9,1,1,117,15.3,1,NA,NA,NA,NA,NA,2003,2003,C03,1,9004,LIdri,LIdri_MT,3
C03,MT,9005,9/9/2004,2004,9,1,1,125,18.3,1,NA,NA,NA,NA,NA,2003,2003,C03,1,9005,LIdri,LIdri_MT,3
C03,MT,9007,9/9/2004,2004,9,1,1,130,21.6,1,NA,NA,NA,NA,NA,2003,2003,C03,1,9007,LIdri,LIdri_MT,3
C03,MT,9685,6/10/2005,2005,6,1,1,148,31.6,2,NA,NA,1,NA,NA,2003,2003,C03,2,9007,LIdri,LIdri_MT,3
C03,MT,9685,9/6/2005,2005,9,1,1,170,50.6,2,NA,NA,NA,NA,NA,2003,2003,C03,2,9007,LIdri,LIdri_MT,3
C03,MT,9685,6/20/2006,2006,6,1,1,187,67.5,3,NA,NA,NA,NA,NA,2003,2003,C03,3,9007,LIdri,LIdri_MT,3
C03,MT,9008,9/9/2004,2004,9,1,1,117,15.2,1,NA,NA,NA,NA,NA,2003,2003,C03,1,9008,LIdri,LIdri_MT,3
C02,MT,9010,9/9/2004,2004,9,1,1,153,34.6,2,NA,1,NA,NA,NA,2002,2002,C02,2,9010,LIdri,LIdri_MT,3
C02,MT,9010,6/10/2005,2005,6,1,1,162,39.6,3,NA,NA,NA,NA,NA,2002,2002,C02,3,9010,LIdri,LIdri_MT,3
C02,MT,9011,9/9/2004,2004,9,1,1,158,37,2,NA,1,NA,NA,NA,2002,2002,C02,2,9011,LIdri,LIdri_MT,3
C02,MT,9011,6/10/2005,2005,6,1,1,180,60,3,NA,NA,NA,NA,NA,2002,2002,C02,3,9011,LIdri,LIdri_MT,3
C03,MT,9012,9/9/2004,2004,9,1,1,126,22,1,NA,NA,NA,NA,NA,2003,2003,C03,1,9012,LIdri,LIdri_MT,3
C02,MT,9013,9/9/2004,2004,9,1,1,145,28.9,2,NA,1,NA,NA,NA,2002,2002,C02,2,9013,LIdri,LIdri_MT,3
C02,MT,9013,6/10/2005,2005,6,1,1,155,39,3,NA,NA,NA,NA,NA,2002,2002,C02,3,9013,LIdri,LIdri_MT,3
C02,MT,9013,9/6/2005,2005,9,1,1,162,43.3,3,NA,NA,NA,NA,NA,2002,2002,C02,3,9013,LIdri,LIdri_MT,3
C03,MT,9016,9/9/2004,2004,9,1,1,130,21.7,1,NA,NA,NA,NA,NA,2003,2003,C03,1,9016,LIdri,LIdri_MT,3
C03,MT,9016,6/10/2005,2005,6,1,1,147,31.9,2,NA,NA,NA,NA,NA,2003,2003,C03,2,9016,LIdri,LIdri_MT,3
C02,MT,9017,9/9/2004,2004,9,1,1,152,34,2,NA,NA,NA,NA,NA,2002,2002,C02,2,9017,LIdri,LIdri_MT,3
C02,MT,9017,6/10/2005,2005,6,1,1,168,43.6,3,NA,NA,NA,NA,NA,2002,2002,C02,3,9017,LIdri,LIdri_MT,3
C02,MT,9017,9/6/2005,2005,9,1,1,180,58.1,3,NA,NA,NA,NA,NA,2002,2002,C02,3,9017,LIdri,LIdri_MT,3
C02,MT,9595,9/13/2007,2007,9,1,1,236,138.2,5,NA,NA,NA,NA,NA,2002,2002,C02,5,9017,LIdri,LIdri_MT,3
C02,MT,9595,6/23/2008,2008,6,1,1,264,196.2,6,NA,NA,NA,NA,NA,2002,2002,C02,6,9017,LIdri,LIdri_MT,3
C02,MT,9595,9/11/2008,2008,9,1,1,273,218.1,6,NA,NA,NA,NA,NA,2002,2002,C02,6,9017,LIdri,LIdri_MT,3
C03,MT,9018,9/9/2004,2004,9,1,2,135,22.8,1,NA,NA,NA,NA,NA,2003,2003,C03,1,9018,LIdri,LIdri_MT,3
C04,MT,9674,6/10/2005,2005,6,1,1,149,39.1,1,NA,NA,1,NA,NA,2004,2003,C03,2,9018,LIdri,LIdri_MT,3
C03,MT,9022,9/9/2004,2004,9,1,1,131,21.1,1,NA,NA,NA,NA,NA,2003,2003,C03,1,9022,LIdri,LIdri_MT,3
C03,MT,9023,9/9/2004,2004,9,1,1,123,18.5,1,NA,1,NA,NA,NA,2003,2003,C03,1,9023,LIdri,LIdri_MT,3
C03,MT,9023,6/10/2005,2005,6,1,1,145,31,2,NA,NA,NA,NA,NA,2003,2003,C03,2,9023,LIdri,LIdri_MT,3
C02,MT,9026,9/9/2004,2004,9,1,1,145,29.2,2,NA,1,NA,NA,NA,2002,2002,C02,2,9026,LIdri,LIdri_MT,3
C03,MT,9027,9/9/2004,2004,9,1,2,134,23.9,1,NA,1,NA,NA,NA,2003,2003,C03,1,9027,LIdri,LIdri_MT,3
C03,MT,9027,6/10/2005,2005,6,1,1,155,38.3,2,NA,NA,NA,NA,NA,2003,2003,C03,2,9027,LIdri,LIdri_MT,3
C03,MT,9027,9/6/2005,2005,9,1,1,179,53,2,NA,NA,NA,NA,NA,2003,2003,C03,2,9027,LIdri,LIdri_MT,3
C03,MT,9027,6/20/2006,2006,6,1,1,200,78.1,3,NA,NA,NA,NA,NA,2003,2003,C03,3,9027,LIdri,LIdri_MT,3
C03,MT,9027,9/19/2006,2006,9,1,1,207,85.4,3,NA,NA,NA,NA,NA,2003,2003,C03,3,9027,LIdri,LIdri_MT,3
C03,MT,9027,6/19/2007,2007,6,1,1,218,103.1,4,NA,NA,NA,NA,NA,2003,2003,C03,4,9027,LIdri,LIdri_MT,3
C03,MT,9027,9/13/2007,2007,9,1,1,223,102.5,4,NA,NA,NA,NA,NA,2003,2003,C03,4,9027,LIdri,LIdri_MT,3
C02,MT,9028,9/9/2004,2004,9,1,1,160,42,2,NA,1,NA,NA,NA,2002,2002,C02,2,9028,LIdri,LIdri_MT,3
C03,MT,9029,9/9/2004,2004,9,1,2,118,15.5,1,NA,NA,NA,NA,NA,2003,2003,C03,1,9029,LIdri,LIdri_MT,3
C02,MT,9030,9/9/2004,2004,9,1,1,167,45.8,2,NA,1,NA,NA,NA,2002,2002,C02,2,9030,LIdri,LIdri_MT,3
C02,MT,9030,6/10/2005,2005,6,1,1,184,62.4,3,NA,NA,NA,NA,NA,2002,2002,C02,3,9030,LIdri,LIdri_MT,3
C01,MT,9962,6/20/2006,2006,6,1,1,235,127.5,5,NA,1,1,NA,NA,2001,2002,C02,4,9030,LIdri,LIdri_MT,3
C01,MT,9962,9/19/2006,2006,9,1,1,248,156.3,5,NA,NA,NA,NA,NA,2001,2002,C02,4,9030,LIdri,LIdri_MT,3
C99,MT,9031,9/9/2004,2004,9,1,1,264,160.7,5,NA,1,NA,NA,NA,1999,1999,C99,5,9031,LIdri,LIdri_MT,3
C99,MT,9031,9/6/2005,2005,9,1,1,271,180.6,6,NA,NA,NA,NA,NA,1999,1999,C99,6,9031,LIdri,LIdri_MT,3
C99,MT,9031,6/20/2006,2006,6,1,1,278,220.7,7,NA,NA,NA,NA,NA,1999,1999,C99,7,9031,LIdri,LIdri_MT,3
C99,MT,9031,9/19/2006,2006,9,1,1,283,290.9,7,NA,NA,NA,NA,NA,1999,1999,C99,7,9031,LIdri,LIdri_MT,3
C99,MT,9031,6/19/2007,2007,6,1,1,283,214.8,8,NA,NA,NA,NA,NA,1999,1999,C99,8,9031,LIdri,LIdri_MT,3
C01,MT,9593,9/13/2007,2007,9,1,1,283,218,6,NA,1,1,NA,NA,2001,1999,C99,8,9031,LIdri,LIdri_MT,3
C02,MT,9032,9/9/2004,2004,9,1,1,143,31.6,2,NA,1,NA,NA,NA,2002,2002,C02,2,9032,LIdri,LIdri_MT,3
C03,MT,9034,9/9/2004,2004,9,1,1,114,15.6,1,NA,NA,NA,NA,NA,2003,2003,C03,1,9034,LIdri,LIdri_MT,3
C02,MT,9035,9/9/2004,2004,9,1,1,202,85.8,2,NA,1,NA,NA,NA,2002,2002,C02,2,9035,LIdri,LIdri_MT,3
C03,MT,9036,9/9/2004,2004,9,1,1,132,22.2,1,NA,1,NA,NA,NA,2003,2003,C03,1,9036,LIdri,LIdri_MT,3
C03,MT,9036,6/10/2005,2005,6,1,1,152,35.3,2,NA,NA,NA,NA,NA,2003,2003,C03,2,9036,LIdri,LIdri_MT,3
C03,MT,NA,6/22/2004,2004,6,1,1,89,6.7,1,NA,1,NA,R106,NA,2003,2003,C03,1,9037,LIdri,LIdri_MT,3
C03,MT,9037,9/9/2004,2004,9,1,1,120,16.6,1,NA,1,NA,NA,NA,2003,2003,C03,1,9037,LIdri,LIdri_MT,3
C03,MT,9037,6/10/2005,2005,6,1,2,142,31.8,2,NA,NA,NA,NA,NA,2003,2003,C03,2,9037,LIdri,LIdri_MT,3
C03,MT,9038,9/9/2004,2004,9,1,1,126,18.6,1,NA,NA,NA,NA,NA,2003,2003,C03,1,9038,LIdri,LIdri_MT,3
C03,MT,9038,6/10/2005,2005,6,1,1,152,33.6,2,NA,NA,NA,NA,NA,2003,2003,C03,2,9038,LIdri,LIdri_MT,3
C01,MT,9039,9/9/2004,2004,9,1,1,246,151.8,3,NA,NA,NA,NA,NA,2001,2001,C01,3,9039,LIdri,LIdri_MT,3
C01,MT,9039,6/10/2005,2005,6,1,1,256,170,4,NA,NA,NA,NA,NA,2001,2001,C01,4,9039,LIdri,LIdri_MT,3
C00,MT,9624,9/6/2005,2005,9,1,1,270,199,5,NA,1,1,NA,NA,2000,2001,C01,4,9039,LIdri,LIdri_MT,3
C03,MT,9041,9/9/2004,2004,9,1,1,120,15.7,1,NA,NA,NA,NA,NA,2003,2003,C03,1,9041,LIdri,LIdri_MT,3
C02,MT,9042,9/9/2004,2004,9,1,1,186,62.4,2,NA,1,NA,NA,NA,2002,2002,C02,2,9042,LIdri,LIdri_MT,3
C03,MT,9045,9/9/2004,2004,9,1,1,117,14.7,1,NA,NA,NA,NA,NA,2003,2003,C03,1,9045,LIdri,LIdri_MT,3
C02,MT,9046,9/9/2004,2004,9,1,1,173,53.2,2,NA,1,NA,NA,NA,2002,2002,C02,2,9046,LIdri,LIdri_MT,3
C02,MT,9047,9/9/2004,2004,9,1,1,177,49.5,2,NA,1,NA,NA,NA,2002,2002,C02,2,9047,LIdri,LIdri_MT,3
C02,MT,9047,6/10/2005,2005,6,1,1,197,72.7,3,NA,NA,NA,NA,NA,2002,2002,C02,3,9047,LIdri,LIdri_MT,3
C02,MT,9640,9/6/2005,2005,9,1,1,208,87.3,3,NA,NA,1,NA,NA,2002,2002,C02,3,9047,LIdri,LIdri_MT,3
C02,MT,9640,6/20/2006,2006,6,1,1,217,100.1,4,NA,NA,NA,NA,NA,2002,2002,C02,4,9047,LIdri,LIdri_MT,3
C02,MT,9640,9/19/2006,2006,9,1,1,218,96.1,4,NA,NA,NA,NA,NA,2002,2002,C02,4,9047,LIdri,LIdri_MT,3
C02,MT,9049,9/9/2004,2004,9,1,1,175,50.3,2,NA,1,NA,NA,NA,2002,2002,C02,2,9049,LIdri,LIdri_MT,3
C02,MT,9049,6/10/2005,2005,6,1,1,195,73.9,3,NA,NA,NA,NA,NA,2002,2002,C02,3,9049,LIdri,LIdri_MT,3
C03,MT,9054,9/9/2004,2004,9,1,1,127,19.7,1,NA,NA,NA,NA,NA,2003,2003,C03,1,9054,LIdri,LIdri_MT,3
C03,MT,9643,9/6/2005,2005,9,1,1,160,38.7,2,NA,NA,1,NA,NA,2003,2003,C03,2,9054,LIdri,LIdri_MT,3
C03,MT,9057,9/9/2004,2004,9,1,1,117,15.2,1,NA,1,NA,NA,NA,2003,2003,C03,1,9057,LIdri,LIdri_MT,3
C03,MT,9058,9/9/2004,2004,9,1,2,118,14.9,1,NA,1,NA,NA,NA,2003,2003,C03,1,9058,LIdri,LIdri_MT,3
C03,MT,9064,9/9/2004,2004,9,1,1,115,14.4,1,NA,NA,NA,NA,NA,2003,2003,C03,1,9064,LIdri,LIdri_MT,3
C03,MT,9067,9/9/2004,2004,9,1,1,119,16.1,1,NA,NA,NA,NA,NA,2003,2003,C03,1,9067,LIdri,LIdri_MT,3
C03,MT,9068,9/9/2004,2004,9,1,1,119,16.3,1,NA,NA,NA,NA,NA,2003,2003,C03,1,9068,LIdri,LIdri_MT,3
C02,MT,9070,6/22/2004,2004,6,1,2,150,32.9,2,NA,1,NA,NA,NA,2002,2002,C02,2,9070,LIdri,LIdri_MT,3
C03,MT,9072,9/9/2004,2004,9,1,1,116,14.6,1,NA,NA,NA,NA,NA,2003,2003,C03,1,9072,LIdri,LIdri_MT,3
C01,MT,9074,9/9/2004,2004,9,1,1,224,137,3,NA,1,NA,NA,NA,2001,2001,C01,3,9074,LIdri,LIdri_MT,3
C03,MT,9076,9/9/2004,2004,9,1,1,120,17.2,1,NA,NA,NA,NA,NA,2003,2003,C03,1,9076,LIdri,LIdri_MT,3
C03,MT,9076,6/10/2005,2005,6,1,1,133,21.2,2,NA,NA,NA,NA,NA,2003,2003,C03,2,9076,LIdri,LIdri_MT,3
C03,MT,9076,9/6/2005,2005,9,1,1,151,34.2,2,NA,NA,NA,NA,NA,2003,2003,C03,2,9076,LIdri,LIdri_MT,3
C03,MT,9076,6/20/2006,2006,6,1,1,173,51.7,3,NA,NA,NA,NA,NA,2003,2003,C03,3,9076,LIdri,LIdri_MT,3
C03,MT,9078,9/9/2004,2004,9,1,1,135,23.9,1,NA,NA,NA,NA,NA,2003,2003,C03,1,9078,LIdri,LIdri_MT,3
C03,MT,9078,6/10/2005,2005,6,1,1,149,31.5,2,NA,NA,NA,NA,NA,2003,2003,C03,2,9078,LIdri,LIdri_MT,3
C03,MT,9078,9/6/2005,2005,9,1,1,174,56.2,2,NA,NA,NA,NA,NA,2003,2003,C03,2,9078,LIdri,LIdri_MT,3
C03,MT,9078,6/20/2006,2006,6,1,1,200,83.3,3,NA,NA,NA,NA,NA,2003,2003,C03,3,9078,LIdri,LIdri_MT,3
C02,MT,9083,9/9/2004,2004,9,1,1,160,41.3,2,NA,1,NA,NA,NA,2002,2002,C02,2,9083,LIdri,LIdri_MT,3
C03,MT,9085,9/9/2004,2004,9,1,1,125,18.5,1,NA,NA,NA,NA,NA,2003,2003,C03,1,9085,LIdri,LIdri_MT,3
C03,MT,9085,9/6/2005,2005,9,1,1,163,46.9,2,NA,NA,NA,NA,NA,2003,2003,C03,2,9085,LIdri,LIdri_MT,3
C02,MT,9086,9/9/2004,2004,9,1,1,148,29.7,2,NA,1,NA,NA,NA,2002,2002,C02,2,9086,LIdri,LIdri_MT,3
C02,MT,9087,9/9/2004,2004,9,1,1,162,41.6,2,NA,1,NA,NA,NA,2002,2002,C02,2,9087,LIdri,LIdri_MT,3
C03,MT,9089,9/9/2004,2004,9,1,1,123,17.7,1,NA,1,NA,NA,NA,2003,2003,C03,1,9089,LIdri,LIdri_MT,3
C02,MT,9090,9/9/2004,2004,9,1,1,163,41.1,2,NA,1,NA,NA,NA,2002,2002,C02,2,9090,LIdri,LIdri_MT,3
C03,MT,9091,9/9/2004,2004,9,1,1,127,20.2,1,NA,1,NA,NA,NA,2003,2003,C03,1,9091,LIdri,LIdri_MT,3
C03,MT,9091,6/10/2005,2005,6,1,1,146,28.4,2,NA,NA,NA,NA,NA,2003,2003,C03,2,9091,LIdri,LIdri_MT,3
C03,MT,9091,9/6/2005,2005,9,1,1,155,37.2,2,NA,NA,NA,NA,NA,2003,2003,C03,2,9091,LIdri,LIdri_MT,3
C02,MT,9092,9/9/2004,2004,9,1,1,211,92.6,2,NA,NA,NA,NA,NA,2002,2002,C02,2,9092,LIdri,LIdri_MT,3
C02,MT,9093,9/9/2004,2004,9,1,1,185,63.4,2,NA,NA,NA,NA,NA,2002,2002,C02,2,9093,LIdri,LIdri_MT,3
C02,MT,9095,9/9/2004,2004,9,1,1,174,47.1,2,NA,NA,NA,NA,NA,2002,2002,C02,2,9095,LIdri,LIdri_MT,3
C02,MT,9095,6/10/2005,2005,6,1,2,199,71.6,3,NA,NA,NA,NA,NA,2002,2002,C02,3,9095,LIdri,LIdri_MT,3
C02,MT,9095,9/6/2005,2005,9,1,1,211,86.6,3,NA,NA,NA,NA,NA,2002,2002,C02,3,9095,LIdri,LIdri_MT,3
C02,MT,9095,6/20/2006,2006,6,1,1,241,133.4,4,NA,NA,NA,NA,NA,2002,2002,C02,4,9095,LIdri,LIdri_MT,3
C00,MT,9096,9/9/2004,2004,9,1,1,281,211.7,4,NA,1,NA,NA,NA,2000,2000,C00,4,9096,LIdri,LIdri_MT,3
C03,MT,9097,9/9/2004,2004,9,1,1,131,21.2,1,NA,NA,NA,NA,NA,2003,2003,C03,1,9097,LIdri,LIdri_MT,3
C03,MT,9097,6/10/2005,2005,6,1,1,150,34.7,2,NA,NA,NA,NA,NA,2003,2003,C03,2,9097,LIdri,LIdri_MT,3
C03,MT,9097,9/6/2005,2005,9,1,1,172,53.2,2,NA,NA,NA,NA,NA,2003,2003,C03,2,9097,LIdri,LIdri_MT,3
C03,MT,9099,9/9/2004,2004,9,1,1,147,29.9,1,NA,1,NA,NA,NA,2003,2003,C03,1,9099,LIdri,LIdri_MT,3
C02,MT,9101,9/9/2004,2004,9,1,1,186,64.3,2,NA,NA,NA,NA,NA,2002,2002,C02,2,9101,LIdri,LIdri_MT,3
C03,MT,9102,9/9/2004,2004,9,1,1,133,22.9,1,NA,NA,NA,NA,NA,2003,2003,C03,1,9102,LIdri,LIdri_MT,3
C03,MT,9105,9/9/2004,2004,9,1,1,117,14.9,1,NA,1,NA,NA,NA,2003,2003,C03,1,9105,LIdri,LIdri_MT,3
C03,MT,9105,9/6/2005,2005,9,1,1,160,38.4,2,NA,NA,NA,NA,NA,2003,2003,C03,2,9105,LIdri,LIdri_MT,3
C03,MT,9105,6/20/2006,2006,6,1,1,188,66.2,3,NA,NA,NA,NA,NA,2003,2003,C03,3,9105,LIdri,LIdri_MT,3
C03,MT,9105,9/19/2006,2006,9,1,1,200,77.4,3,NA,NA,NA,NA,NA,2003,2003,C03,3,9105,LIdri,LIdri_MT,3
C03,MT,9108,9/9/2004,2004,9,1,1,144,30.8,1,NA,NA,NA,NA,NA,2003,2003,C03,1,9108,LIdri,LIdri_MT,3
C02,MT,9109,9/9/2004,2004,9,1,1,269,202,2,NA,1,NA,NA,NA,2002,2002,C02,2,9109,LIdri,LIdri_MT,3
C02,MT,9110,6/22/2004,2004,6,1,2,146,30.7,2,NA,1,NA,NA,NA,2002,2002,C02,2,9110,LIdri,LIdri_MT,3
